unique_key,case_key,source_id,pdf_sha256,route,backend_case_id,severity,fail_family,fail_flags,mute_flags,modality_flags,contradiction_flags,material_flags,source_chars,error,claim_sample
sha:b62afb4b65d3fb814b93a15387d69c8bae58463068fa2c74ddac673752930764,PDF-b62afb4b65d3,CB-TB-601_Grant,b62afb4b65d3fb814b93a15387d69c8bae58463068fa2c74ddac673752930764,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,7531,,"CLIENT_SAFE | We are reviewing the papers in your case (Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still "
sha:b626549716466ffae714afaabc3f2c3509b63319b657b1a5023882e151bad7e4,PDF-b62654971646,CB-TB-1998_Keane,b626549716466ffae714afaabc3f2c3509b63319b657b1a5023882e151bad7e4,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master|mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_19,7544,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of a controlled drug of Class A with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full d"
sha:b633fb6a20e2a50aa5ed4509d34e1b04fdc40ebafd8bea9b2660e617806d9196,PDF-b633fb6a20e2,CB-TB-265_Ward,b633fb6a20e2a50aa5ed4509d34e1b04fdc40ebafd8bea9b2660e617806d9196,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_17,6792,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault by beating of an emergency worker, contrary to section 1 of the Assaults on Emergency Workers (Offences) Act). This is early-stage — nothing is final until we have full disclos"
sha:b6633c86ce49a2c5377e8c539efc9eb0fb7b6562a489d1bdefcf51df769af112,PDF-b6633c86ce49,CB-TB-218_Hart,b6633c86ce49a2c5377e8c539efc9eb0fb7b6562a489d1bdefcf51df769af112,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_17,7949,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of a Class A controlled drug with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disc"
sha:b69ad96bd8a0648a7816fdb041b4a8feae90ed611a4985cfe9b249f130ef8753,PDF-b69ad96bd8a0,CB-TB-2173_Okonkwo,b69ad96bd8a0648a7816fdb041b4a8feae90ed611a4985cfe9b249f130ef8753,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|client_claims_18,6729,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Possession of criminal property, contrary to section 329 Proceeds of Crime Act 2002). This is early-stage — nothing is final until we have full disclosure and your instructions"
sha:b66ef5497d8b0e7eb234662f638192622e3f805d0821e4a5ef7d2995369159e2,PDF-b66ef5497d8b,CB-TB-926_Ellis,b66ef5497d8b0e7eb234662f638192622e3f805d0821e4a5ef7d2995369159e2,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|client_claims_17,4709,,"CLIENT_SAFE | We are reviewing the papers in your case (Breach of a restraining order, contrary to section 5 of the Protection from Harassment Act 1997). This is early-stage — nothing is final until we have full disclosure and your instruct"
sha:b696f2e50d972ab8d811e2c2a46687b01afa173ff4c7074d6da8d6f961b9bda1,PDF-b696f2e50d97,CB-TB-1997_Naylor,b696f2e50d972ab8d811e2c2a46687b01afa173ff4c7074d6da8d6f961b9bda1,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_19,9985,,"CLIENT_SAFE | We are reviewing the papers in your case (Unlawful wounding, contrary to section 20 of the Offences against the Person Act 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some"
sha:b6dea1752d4ab480ff47064677fa52831e85b94e3695be7efc3ceb8324564a03,PDF-b6dea1752d4a,CB-TB-1224_Mason,b6dea1752d4ab480ff47064677fa52831e85b94e3695be7efc3ceb8324564a03,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_17,6618,,"CLIENT_SAFE | We are reviewing the papers in your case (removing criminal property, contrary to section 327). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on "
sha:b6c63785bb46a0b2d4be65022bed1b182e643a926e18188d9d11139597f383ca,PDF-b6c63785bb46,CB-TB-586_Nair,b6c63785bb46a0b2d4be65022bed1b182e643a926e18188d9d11139597f383ca,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_19,7735,,"CLIENT_SAFE | We are reviewing the papers in your case (Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still "
sha:b78d06ec997d032fa06da625af632696568c9423f294b5e8f51a921fee7ef16c,PDF-b78d06ec997d,CB-TB-1269_Price,b78d06ec997d032fa06da625af632696568c9423f294b5e8f51a921fee7ef16c,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_17,3720,,"CLIENT_SAFE | We are reviewing the papers in your case (Driving without due care and attention, contrary to section 3 Road Traffic Act 1988). This is early-stage — nothing is final until we have full disclosure and your instructions. Some e"
sha:b7e2c1718d1ec5d1db561cbed415216e7be771e2ebc07516f20000e20ac5f653,PDF-b7e2c1718d1e,CB-TB-549_Hale,b7e2c1718d1ec5d1db561cbed415216e7be771e2ebc07516f20000e20ac5f653,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_cctv_master,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,5012,,"CLIENT_SAFE | We are reviewing the papers in your case (Burglary, contrary to section 9 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the p"
sha:b817d8be9f55a30b477800eef0a0c64ceb7f350d337560371c155ce9f642c715,PDF-b817d8be9f55,CB-TB-1971_Quinn,b817d8be9f55a30b477800eef0a0c64ceb7f350d337560371c155ce9f642c715,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master|mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_19,10440,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
sha:b92ec00fb6ff4dd381444976e77ab19d12fc644724df58260ee1f34ef08e87bf,PDF-b92ec00fb6ff,NS-CPS-2026-0439 - Copy (2),b92ec00fb6ff4dd381444976e77ab19d12fc644724df58260ee1f34ef08e87bf,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,4655,,"CLIENT_SAFE | We are reviewing the papers in your case (Affray + assault PC). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, and we will update y"
sha:b91c5880a2bde199e063d593e580c818d7dcedb2bb56ffcb7e21ed697e8ec784,PDF-b91c5880a2bd,CB-TB-711_Stone,b91c5880a2bde199e063d593e580c818d7dcedb2bb56ffcb7e21ed697e8ec784,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_16,6408,,"CLIENT_SAFE | We are reviewing the papers in your case (Unlawful wounding, contrary to section 20 of the Offences Against the Person Act 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some"
sha:b9ed34c4b2832801aa321f1b954ebf0b6e8571016515bbb56461fe63dd476053,PDF-b9ed34c4b283,CB-TB-536_Foster,b9ed34c4b2832801aa321f1b954ebf0b6e8571016515bbb56461fe63dd476053,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_19,3779,,CLIENT_SAFE | We are reviewing the papers in your case (contrary to section 20 Offences Against the Person Act 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstan
sha:b96efc508078f592aec543c7d46a21bfb427b61c22c8ee32e65bc9338efc299b,PDF-b96efc508078,CB-TB-289_Doyle,b96efc508078f592aec543c7d46a21bfb427b61c22c8ee32e65bc9338efc299b,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,5676,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:b9d541cf1f5cc4fa8c6ef3900bb3f824fc1e9bc9c1043ff974b7c1fdad056991,PDF-b9d541cf1f5c,CB-TB-2170_Kerr,b9d541cf1f5cc4fa8c6ef3900bb3f824fc1e9bc9c1043ff974b7c1fdad056991,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,7842,,"CLIENT_SAFE | We are reviewing the papers in your case (Dangerous driving, contrary to section 2 Road Traffic Act 1988). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outs"
sha:ba48be4e4e9fbce4f65df84058c856a9e250f8d014b42e9485cec4a12983a54d,PDF-ba48be4e4e9f,CB-TB-1669_Okonkwo,ba48be4e4e9fbce4f65df84058c856a9e250f8d014b42e9485cec4a12983a54d,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_16,2803,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Intimidating a witness, contrary to section 51 Criminal Justice and Public Order Act 1994). This is early-stage — nothing is final until we have full disclosure and your instru"
sha:ba1de2019abd567a626358b82ad651806037c381de7ba6dccebb9266f55e7078,PDF-ba1de2019abd,CB-TB-647_Patel,ba1de2019abd567a626358b82ad651806037c381de7ba6dccebb9266f55e7078,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_16,6299,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:ba9b4c56e95c791b049447b09ad0ac4286d3d8c58b08bf86f828a17aea04e4e7,PDF-ba9b4c56e95c,CB-TB-049_Barton,ba9b4c56e95c791b049447b09ad0ac4286d3d8c58b08bf86f828a17aea04e4e7,OFFLINE_CLIENT_PROJECTION,,INVENT,invent_phone_download,invent_phone_download,,,,src_charge|src_hearing|src_mg_forms|client_claims_18,4804,,"CLIENT_SAFE | We are reviewing the papers in your case (Primary charge Harassment, contrary to section 2 Protection from Harassment Act 1997). This is early-stage — nothing is final until we have full disclosure and your instructions. Some "
sha:ba5ebe73ebc5d6f4ec6f69349653cbd6dabeb3eefb201cecaf7772fec83f457d,PDF-ba5ebe73ebc5,CB-TB-2196_Hughes,ba5ebe73ebc5d6f4ec6f69349653cbd6dabeb3eefb201cecaf7772fec83f457d,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,7629,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Possession of a controlled drug of Class B, contrary to section 5(2) Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disclosure and your in"
sha:bb2b958b7d0efdcb6a46dd877fa0e7baaae4eadb4170a4e8a6c29ca52119b98a,PDF-bb2b958b7d0e,CB-TB-552_Clarke,bb2b958b7d0efdcb6a46dd877fa0e7baaae4eadb4170a4e8a6c29ca52119b98a,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_cctv_master,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,9689,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession of a bladed article in a public place, contrary to section 139 Criminal Justice Act 1988). This is early-stage — nothing is final until we have full disclosure and your inst"
sha:bc0bf6f64e6cd2044cdedfff7ee1d441fc0ef53b0574e0294642642ee807d58b,PDF-bc0bf6f64e6c,CB-TB-1907_Mills,bc0bf6f64e6cd2044cdedfff7ee1d441fc0ef53b0574e0294642642ee807d58b,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,2380,,"CLIENT_SAFE | We are reviewing the papers in your case (CB-TB-1907_Mills.pdf). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, and we will update "
sha:bbf9db082ac02f162c3dc4905871904660929d03d507d94abcf13a5468ef3bef,PDF-bbf9db082ac0,CB-TB-1225_Ward,bbf9db082ac02f162c3dc4905871904660929d03d507d94abcf13a5468ef3bef,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv_stills|src_continuity|client_claims_17,4268,,CLIENT_SAFE | We are reviewing the papers in your case (Doing an act tending and intended to pervert the course of public justice). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is
sha:bb959e4ea1699db914bc6442794aff189793dbf37e72b0142c65b9d9f8037027,PDF-bb959e4ea169,CB-TB-562_Thornton,bb959e4ea1699db914bc6442794aff189793dbf37e72b0142c65b9d9f8037027,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_18,4807,,CLIENT_SAFE | We are reviewing the papers in your case (Doing an act tending and intended to pervert the course of public justice). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is
sha:bc159f47c1a9c30eb4b78f0e2bc687ed4220a9c4cf8ab01b149d425ef1e90a5d,PDF-bc159f47c1a9,CB-TB-508_Price,bc159f47c1a9c30eb4b78f0e2bc687ed4220a9c4cf8ab01b149d425ef1e90a5d,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_19,3330,,CLIENT_SAFE | We are reviewing the papers in your case (Possession of a controlled drug of Class A with intent to supply contrary to section 5(3) Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disclosur
sha:bd28054c194c6fad0f7b6c7d0ca18a737d4fbf3fdbf6caca4295e4d231acb30a,PDF-bd28054c194c,CB-TB-1565_Morris,bd28054c194c6fad0f7b6c7d0ca18a737d4fbf3fdbf6caca4295e4d231acb30a,OFFLINE_CLIENT_PROJECTION,,INVENT,invent_cctv_master,invent_cctv_master,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_cctv_stills|client_claims_16,3391,,"CLIENT_SAFE | We are reviewing the papers in your case (Handling stolen goods, contrary to s.22 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding "
sha:be281d8de2ee39f705951eb44ebee0abec18682f70f4358682c635068c5e7556,PDF-be281d8de2ee,CB-TB-1874_Marsden,be281d8de2ee39f705951eb44ebee0abec18682f70f4358682c635068c5e7556,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_16,5064,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault occasioning actual bodily harm, s.47 OAPA 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding "
sha:be806396c66dec6e4d99594483409de1a63e6d99214b06f7427d460385e0417e,PDF-be806396c66d,CB-TB-1003_Blake,be806396c66dec6e4d99594483409de1a63e6d99214b06f7427d460385e0417e,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_16,4132,,"CLIENT_SAFE | We are reviewing the papers in your case (Burglary of a dwelling, contrary to section 9 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outsta"
sha:bed8d7e795af8a40425a969e2acac5a9ec4518dd1db08ecc7db1cd9feb4411e7,PDF-bed8d7e795af,CB-TB-1929_Forrest,bed8d7e795af8a40425a969e2acac5a9ec4518dd1db08ecc7db1cd9feb4411e7,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master|mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,6283,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault occasioning actual bodily harm, s.47). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the pap"
sha:bed943d806a788ea23e16b89c243087ce16bfc94c1de6f7258c8479db863f44f,PDF-bed943d806a7,CB-TB-2059_Hughes,bed943d806a788ea23e16b89c243087ce16bfc94c1de6f7258c8479db863f44f,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,6896,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Having an article with a blade or point in a public place, contrary to section 139 Criminal Justice Act 1988). This is early-stage — nothing is final until we have full disclos"
sha:bf73e78b3b3c2b1bb21f3053826264a0eaa3f66bb46e002bbdca2e637f55e438,PDF-bf73e78b3b3c,CB-TB-533_Price,bf73e78b3b3c2b1bb21f3053826264a0eaa3f66bb46e002bbdca2e637f55e438,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_phone_download,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_17,6942,,"CLIENT_SAFE | We are reviewing the papers in your case (Having an offensive weapon, contrary to s.1(1) Prevention of Crime Act 1953). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence "
sha:bfc5983e942df13b4a8b921d0c0f10b42b179a6dc5ec3a48527dd93df0e76944,PDF-bfc5983e942d,CB-TB-512_Hale,bfc5983e942df13b4a8b921d0c0f10b42b179a6dc5ec3a48527dd93df0e76944,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_phone_download,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|client_claims_19,5974,,CLIENT_SAFE | We are reviewing the papers in your case (Doing an act tending and intended to pervert the course of public justice). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is
sha:c0618de08b8942d674daa0eaed9538dbeb342b18decfd7c2165e8c647b572002,PDF-c0618de08b89,CB-TB-652_Rees,c0618de08b8942d674daa0eaed9538dbeb342b18decfd7c2165e8c647b572002,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_export_log,,mute_export_log|mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_16,9255,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:c0618fb06a0b7c245272d66cfee25323f37d51a180ef6ece3819bf46c4e9c73d,PDF-c0618fb06a0b,CB-TB-1904_Rahman,c0618fb06a0b7c245272d66cfee25323f37d51a180ef6ece3819bf46c4e9c73d,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_18,10557,,"CLIENT_SAFE | We are reviewing the papers in your case (Assault occasioning actual bodily harm, s.47). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the pap"
sha:c0a113c3e59cd5e97576bfa6c01eee1f48a7c3a8cb42c17ac5c265c06ec9f643,PDF-c0a113c3e59c,CB-TB-1343_Vale,c0a113c3e59cd5e97576bfa6c01eee1f48a7c3a8cb42c17ac5c265c06ec9f643,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,6580,,"CLIENT_SAFE | We are reviewing the papers in your case (Driving with alcohol concentration above the prescribed limit, contrary to section 5 of the Road Traffic Act 1988). This is early-stage — nothing is final until we have full disclosure"
sha:c0b5a16709c66bc37a9f1a3249c8193d44220d88b4fffa25143bd63271519e15,PDF-c0b5a16709c6,CB-TB-1047_Pearson,c0b5a16709c66bc37a9f1a3249c8193d44220d88b4fffa25143bd63271519e15,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_18,7644,,"CLIENT_SAFE | We are reviewing the papers in your case (Possession with intent to supply cocaine, contrary to section 5(3) Misuse of Drugs Act 1971). This is early-stage — nothing is final until we have full disclosure and your instructions"
sha:c13c2a8b9483a74e66d6001f86dff5a730a1b31f34cb40ea43cdce53cb5ea8ec,PDF-c13c2a8b9483,CB-TB-121_Hartley,c13c2a8b9483a74e66d6001f86dff5a730a1b31f34cb40ea43cdce53cb5ea8ec,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|client_claims_17,4844,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
sha:c14e1ff2205be9dce961b8684a6de40693c7421ad8252fdc9ed005689b1a8cfc,PDF-c14e1ff2205b,CB-TB-565_Flint,c14e1ff2205be9dce961b8684a6de40693c7421ad8252fdc9ed005689b1a8cfc,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_cctv_master,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_19,5107,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
sha:c1c78eadba973d48796240eaa749d809bfcfe494cc3209b5c87b5e39f9667aad,PDF-c1c78eadba97,CB-TB-527_Mitchell,c1c78eadba973d48796240eaa749d809bfcfe494cc3209b5c87b5e39f9667aad,OFFLINE_CLIENT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_cctv_master|mute_phone_download,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_19,3313,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:c27876f0fa47f6ca7e4a5e6e2944ce0938bf1d774e3701d9f76d79c49dfd5fab,PDF-c27876f0fa47,CB-TB-701_Wright,c27876f0fa47f6ca7e4a5e6e2944ce0938bf1d774e3701d9f76d79c49dfd5fab,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|client_claims_17,4719,,"CLIENT_SAFE | We are reviewing the papers in your case (Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still "
sha:c21d7a85399b23ceeb08406fd9edaf797395145127ef323782223ed445646116,PDF-c21d7a85399b,CB-TB-2092_Barlow,c21d7a85399b23ceeb08406fd9edaf797395145127ef323782223ed445646116,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|client_claims_17,8352,,"CLIENT_SAFE | We are reviewing the papers in your case (Offence Using threatening or abusive words or behaviour, contrary to section 4 Public Order Act 1986). This is early-stage — nothing is final until we have full disclosure and your ins"
sha:c1d1f6824d37327bb547c383decde370f7906126d3fde8e5553c0446b5de7f1b,PDF-c1d1f6824d37,CB-TB-1050_Richards,c1d1f6824d37327bb547c383decde370f7906126d3fde8e5553c0446b5de7f1b,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|client_claims_18,9836,,"CLIENT_SAFE | We are reviewing the papers in your case (Possessing criminal property, contrary to section 329 Proceeds of Crime Act 2002). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evid"
sha:c3288503cdfbcaecf80ceaf29ad3d28b6ea1424b688011a9bd164460e5ecd6fa,PDF-c3288503cdfb,CB-TB-644_Walsh,c3288503cdfbcaecf80ceaf29ad3d28b6ea1424b688011a9bd164460e5ecd6fa,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|client_claims_17,7353,,"CLIENT_SAFE | We are reviewing the papers in your case (Fraud by false representation, s.2 Fraud Act 2006). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on th"
sha:c33c528169bbf923cc2112836f3b01423a5bd4c9f6bc90274160a5b49b10149c,PDF-c33c528169bb,CB-TB-1502_Barnes,c33c528169bbf923cc2112836f3b01423a5bd4c9f6bc90274160a5b49b10149c,OFFLINE_CLIENT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_cctv_stills|client_claims_17,5676,,"CLIENT_SAFE | We are reviewing the papers in your case (Theft, contrary to s.1 Theft Act 1968). This is early-stage — nothing is final until we have full disclosure and your instructions. Some evidence is still outstanding on the papers, an"
